,ID_USER,genero,monto,fecha,hora,dispositivo,establecimiento,ciudad,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude
3788,575,F,368.6252253,2020-01-28,12,WEB,Restaurante,Merida,Fisica,52000.0,53.0,Aceptada,False,36.86252253,3.317627028,False
3789,575,F,782.4306747,2020-01-23,3,ANDROID,MPago,Merida,Fisica,52000.0,53.0,Aceptada,False,0.0,7.824306747,False
3790,575,F,585.7812099,2020-01-02,13,ANDROID,MPago,Merida,Fisica,52000.0,53.0,Aceptada,False,0.0,5.857812099,False
3791,576,F,121.7132111,2020-01-16,19,ANDROID,Abarrotes,Guadalajara,Fisica,58000.0,54.0,En proceso,False,0.0,1.217132111,False
3792,576,F,999.7635012,2020-01-12,11,WEB,Farmacia,Guadalajara,Fisica,58000.0,54.0,Aceptada,False,0.0,9.997635012,False
3793,577,M,89.10654645,2020-01-12,15,ANDROID,Super,Merida,Virtual,50000.0,61.0,Aceptada,False,8.910654645,1.603917836,False
3794,577,M,159.0055368,2020-01-09,16,WEB,Super,Merida,Virtual,50000.0,61.0,Aceptada,False,0.0,3.180110736,False
3795,577,M,479.6895635,2020-01-29,23,WEB,Abarrotes,Guadalajara,Virtual,50000.0,61.0,Aceptada,False,47.96895635,8.634412144,False
3796,577,M,398.6090042,2020-01-09,5,ANDROID,MPago,Merida,Fisica,50000.0,61.0,Aceptada,False,0.0,3.9860900419999994,False
3797,577,M,198.2348862,2020-01-26,20,ANDROID,MPago,Merida,Fisica,50000.0,61.0,Aceptada,False,19.82348862,1.7841139760000002,False
3798,577,M,649.162691,2020-01-21,20,WEB,Restaurante,Monterrey,Virtual,50000.0,61.0,Aceptada,False,0.0,12.983253819999998,False
3799,578,M,626.3011774,2020-01-22,18,ANDROID,Restaurante,Monterrey,Fisica,77000.0,41.0,Aceptada,False,62.63011774000001,5.636710597,False
3800,578,M,831.396907,2020-01-18,20,ANDROID,Restaurante,Monterrey,Fisica,77000.0,41.0,Aceptada,False,0.0,8.31396907,False
3801,578,M,493.6976036,2020-01-02,11,WEB,Restaurante,Monterrey,Fisica,77000.0,41.0,Aceptada,False,0.0,4.936976036,False
3802,578,M,622.6822772,2020-01-10,6,ANDROID,Restaurante,Monterrey,Virtual,77000.0,41.0,Aceptada,False,0.0,12.45364554,False
3803,579,M,26.21121314,2020-01-09,6,ANDROID,MPago,Monterrey,Fisica,79000.0,46.0,Aceptada,False,0.0,0.262112131,False
3804,580,F,922.9986651,2020-01-19,11,ANDROID,Restaurante,Toluca,Fisica,76000.0,43.0,Aceptada,True,92.29986651,8.306987986,False
3805,580,F,423.7278758,2020-01-08,19,WEB,Farmacia,Toluca,Fisica,76000.0,43.0,Aceptada,True,0.0,4.237278758,False
3806,580,F,299.3186931,2020-01-09,19,ANDROID,MPago,Toluca,Virtual,76000.0,43.0,En proceso,True,29.93186931,5.387736476,False
3807,581,M,480.4604621,2020-01-11,12,WEB,Farmacia,Guadalajara,Virtual,78000.0,58.0,Aceptada,False,0.0,9.609209242,False
3808,581,M,310.5795503,2020-01-08,6,ANDROID,Restaurante,Guadalajara,Fisica,78000.0,58.0,En proceso,False,0.0,3.105795503,False
3809,581,M,908.0887756,2020-01-11,10,ANDROID,Farmacia,Guadalajara,Fisica,78000.0,58.0,Aceptada,False,90.80887756,8.17279898,False
3810,581,M,237.4389907,2020-01-17,9,ANDROID,Farmacia,Guadalajara,Fisica,78000.0,58.0,Rechazada,False,0.0,2.374389907,False
3811,581,M,770.767345,2020-01-13,18,WEB,Farmacia,Guadalajara,Fisica,78000.0,58.0,Aceptada,False,0.0,7.70767345,False
3812,581,M,339.1230416,2020-01-28,9,ANDROID,Restaurante,Guadalajara,Fisica,78000.0,58.0,Aceptada,False,0.0,3.3912304159999995,False
3813,581,M,229.314891,2020-01-13,5,ANDROID,Restaurante,Guadalajara,Fisica,78000.0,58.0,En proceso,False,0.0,2.29314891,False
3814,581,M,872.3883709,2020-01-05,8,ANDROID,Farmacia,Guadalajara,Fisica,78000.0,58.0,Aceptada,False,87.23883709,7.851495338,False
3815,581,M,450.8095503,2020-01-06,16,WEB,MPago,Guadalajara,Fisica,78000.0,58.0,Aceptada,False,0.0,4.508095503,False
3816,582,--,844.7579722,2020-01-07,5,WEB,Farmacia,Monterrey,Fisica,72000.0,49.0,Rechazada,False,0.0,8.447579722,False
3817,582,--,807.3469269,2020-01-20,3,ANDROID,MPago,Monterrey,Fisica,72000.0,49.0,Aceptada,False,0.0,8.073469269,False
3818,582,--,228.6477861,2020-01-14,18,WEB,Restaurante,Merida,Virtual,72000.0,49.0,En proceso,False,22.86477861,4.11566015,False
3819,582,--,227.5620934,2020-01-22,21,ANDROID,MPago,Merida,Fisica,72000.0,49.0,Rechazada,False,22.75620934,2.048058841,False
3820,583,M,950.3425454,2020-01-27,11,WEB,MPago,Merida,Fisica,82000.0,50.0,Aceptada,False,0.0,9.503425454,False
3821,583,M,150.626763,2020-01-13,15,ANDROID,Abarrotes,Merida,Fisica,82000.0,50.0,Rechazada,False,0.0,1.50626763,False
3822,583,M,793.1655844,2020-01-30,5,ANDROID,MPago,Merida,Fisica,82000.0,50.0,Rechazada,False,0.0,7.931655844,False
3823,583,M,494.2827902,2020-01-23,8,ANDROID,Abarrotes,Merida,Virtual,82000.0,50.0,Aceptada,False,49.42827902,8.897090223,False
3824,583,M,104.2429426,2020-01-07,7,ANDROID,Restaurante,Merida,Fisica,82000.0,50.0,Aceptada,False,0.0,1.042429426,False
3825,583,M,876.6477852,2020-01-20,11,WEB,Abarrotes,Merida,Fisica,82000.0,50.0,Aceptada,False,0.0,8.766477852,False
3826,583,M,779.031561,2020-01-20,3,WEB,MPago,Merida,Fisica,82000.0,50.0,Aceptada,False,0.0,7.79031561,False
3827,584,F,691.5687116,2020-01-28,5,ANDROID,Super,Merida,Fisica,65000.0,48.0,Aceptada,False,69.15687116,6.224118404999999,False
3828,584,F,80.12092178,2020-01-06,16,ANDROID,Farmacia,Merida,Fisica,65000.0,48.0,En proceso,False,0.0,0.801209218,False
3829,584,F,334.4177031,2020-01-25,21,ANDROID,MPago,Merida,Virtual,65000.0,48.0,Aceptada,False,0.0,6.688354061999999,False
3830,584,F,872.8275128,2020-01-15,6,WEB,Restaurante,Merida,Virtual,65000.0,48.0,Aceptada,False,87.28275128,15.71089523,False
3831,585,F,557.0275426,2020-01-17,12,ANDROID,Farmacia,Monterrey,Virtual,32000.0,37.0,Rechazada,False,55.702754260000006,10.02649577,False
3832,585,F,98.70379485,2020-01-18,23,WEB,Abarrotes,Merida,Fisica,32000.0,37.0,Aceptada,False,9.870379485,0.888334154,False
3833,585,F,936.366998,2020-01-18,19,WEB,Abarrotes,Monterrey,Fisica,32000.0,37.0,Aceptada,False,0.0,9.36366998,False
3834,585,F,846.7762845,2020-01-08,17,WEB,Super,Monterrey,Fisica,32000.0,37.0,Aceptada,False,0.0,8.467762845,False
3835,585,F,4.715480768,2020-01-13,12,WEB,Super,Monterrey,Fisica,32000.0,37.0,Aceptada,False,0.471548077,0.042439327,False
3836,585,F,859.096271,2020-01-24,6,ANDROID,Farmacia,Monterrey,Fisica,32000.0,37.0,Aceptada,False,85.9096271,7.731866439000001,False
3837,585,F,663.7248245,2020-01-26,6,WEB,Abarrotes,Merida,Fisica,32000.0,37.0,Aceptada,False,0.0,6.637248245,False
3838,585,F,707.7052273,2020-01-15,13,WEB,Abarrotes,Guadalajara,Virtual,32000.0,37.0,En proceso,False,70.77052273,12.73869409,False
3839,585,F,423.8743738,2020-01-13,1,ANDROID,Super,Merida,Fisica,32000.0,37.0,Aceptada,False,0.0,4.238743738,False
3840,585,F,676.0999856,2020-01-20,1,WEB,Abarrotes,Toluca,Fisica,32000.0,37.0,Rechazada,False,0.0,6.760999856,False
3841,585,F,981.6869507,2020-01-11,20,WEB,Farmacia,Monterrey,Fisica,32000.0,37.0,Aceptada,False,0.0,9.816869507,False
3842,585,F,247.7662062,2020-01-19,18,ANDROID,MPago,Merida,Fisica,32000.0,37.0,Aceptada,False,24.77662062,2.229895856,False
3843,585,F,526.3580841,2020-01-03,20,WEB,Farmacia,Merida,Fisica,32000.0,37.0,Aceptada,False,52.63580841,4.737222757,False
3844,585,F,530.8511858,2020-01-04,7,WEB,Farmacia,Merida,Virtual,32000.0,37.0,Aceptada,False,53.08511858,9.555321345,False
3845,586,--,172.3357786,2020-01-04,3,ANDROID,Restaurante,Monterrey,Virtual,69000.0,60.0,Aceptada,False,0.0,3.4467155729999996,False
3846,586,--,331.4456609,2020-01-24,17,WEB,MPago,Merida,Fisica,69000.0,60.0,Aceptada,False,0.0,3.314456609,False
3847,586,--,790.0559763,2020-01-18,3,ANDROID,MPago,Toluca,Fisica,69000.0,60.0,Aceptada,False,79.00559763,7.110503786,False
3848,586,--,735.7828591,2020-01-22,21,ANDROID,MPago,Merida,Fisica,69000.0,60.0,Aceptada,False,0.0,7.3578285910000005,False
3849,586,--,556.2798375,2020-01-09,3,WEB,Farmacia,Merida,Virtual,69000.0,60.0,En proceso,False,0.0,11.125596749999998,False
3850,586,--,440.9174819,2020-01-03,11,ANDROID,Farmacia,Merida,Virtual,69000.0,60.0,Aceptada,False,0.0,8.818349638,False
3851,586,--,394.3162543,2020-01-10,10,WEB,MPago,Merida,Fisica,69000.0,60.0,Aceptada,False,39.43162543,3.548846289,False
3852,586,--,749.85316,2020-01-10,13,WEB,Restaurante,Merida,Virtual,69000.0,60.0,Aceptada,False,0.0,14.9970632,False
3853,586,--,261.4970602,2020-01-21,14,ANDROID,Farmacia,Merida,Fisica,69000.0,60.0,Aceptada,False,0.0,2.614970602,False
3854,586,--,442.2035204,2020-01-29,21,ANDROID,MPago,Merida,Fisica,69000.0,60.0,Aceptada,False,0.0,4.422035204,False
3855,586,--,66.42542108,2020-01-17,8,WEB,Restaurante,Merida,Fisica,69000.0,60.0,Aceptada,False,0.0,0.664254211,True
3856,587,--,884.8636064,2020-01-12,16,ANDROID,Restaurante,Merida,Virtual,69000.0,64.0,Rechazada,False,0.0,17.69727213,False
3857,587,--,316.6238873,2020-01-13,7,ANDROID,Farmacia,Merida,Fisica,69000.0,64.0,Aceptada,False,0.0,3.166238873,False
3858,588,F,200.2021407,2020-01-24,20,ANDROID,MPago,Merida,Fisica,45000.0,34.0,En proceso,False,0.0,2.002021407,False
3859,588,F,454.864301,2020-01-17,18,WEB,Abarrotes,Merida,Virtual,45000.0,34.0,En proceso,False,45.4864301,8.187557418,True
3860,588,F,495.6835509,2020-01-06,14,ANDROID,Restaurante,Monterrey,Virtual,45000.0,34.0,Rechazada,False,0.0,9.913671018,False
3861,588,F,247.7939199,2020-01-21,14,ANDROID,Super,Merida,Fisica,45000.0,34.0,Rechazada,False,24.77939199,2.23014528,False
3862,588,F,657.096069,2020-01-27,22,WEB,Abarrotes,Merida,Fisica,45000.0,34.0,Aceptada,False,0.0,6.57096069,False
3863,588,F,716.0917582,2020-01-15,5,ANDROID,Restaurante,Monterrey,Virtual,45000.0,34.0,Aceptada,False,0.0,14.32183516,False
3864,588,F,24.06749428,2020-01-02,22,ANDROID,Abarrotes,Monterrey,Fisica,45000.0,34.0,Aceptada,False,2.406749428,0.216607449,False
3865,589,F,316.688964,2020-01-06,6,WEB,MPago,Toluca,Fisica,25000.0,53.0,En proceso,False,0.0,3.16688964,False
3866,589,F,652.3193976,2020-01-06,8,ANDROID,Farmacia,Toluca,Virtual,25000.0,53.0,Aceptada,False,65.23193976,11.74174916,False
3867,589,F,920.2017828,2020-01-27,9,ANDROID,MPago,Toluca,Fisica,25000.0,53.0,Aceptada,False,0.0,9.202017828,False
3868,589,F,320.0639,2020-01-23,22,WEB,Restaurante,Toluca,Fisica,25000.0,53.0,En proceso,False,0.0,3.200639,False
3869,589,F,479.0286397,2020-01-27,11,ANDROID,Restaurante,Toluca,Virtual,25000.0,53.0,Aceptada,False,0.0,9.580572794,False
3870,589,F,454.3470285,2020-01-28,10,ANDROID,Farmacia,Toluca,Virtual,25000.0,53.0,Aceptada,False,0.0,9.08694057,False
3871,589,F,748.0778656,2020-01-09,14,WEB,Farmacia,Toluca,Fisica,25000.0,53.0,Rechazada,False,0.0,7.480778656,False
3872,589,F,804.6269189,2020-01-09,9,WEB,Farmacia,Toluca,Fisica,25000.0,53.0,Rechazada,False,0.0,8.046269189,False
3873,589,F,305.7460509,2020-01-23,3,ANDROID,MPago,Toluca,Virtual,25000.0,53.0,Aceptada,False,0.0,6.114921019,False
3874,589,F,544.8378222,2020-01-17,13,ANDROID,Super,Toluca,Virtual,25000.0,53.0,En proceso,False,0.0,10.896756439999999,False
3875,589,F,987.377278,2020-01-22,12,ANDROID,Abarrotes,Toluca,Virtual,25000.0,53.0,Aceptada,False,0.0,19.74754556,False
3876,589,F,9.792152223,2020-01-11,15,WEB,Abarrotes,Toluca,Fisica,25000.0,53.0,Aceptada,False,0.0,0.097921522,False
3877,590,F,217.2436304,2020-01-26,18,ANDROID,Super,Guadalajara,Virtual,68000.0,64.0,Rechazada,False,21.72436304,3.910385346,False
3878,590,F,225.6781253,2020-01-19,8,ANDROID,Restaurante,Merida,Virtual,68000.0,64.0,Aceptada,False,22.56781253,4.062206256,False
3879,590,F,157.6436644,2020-01-11,5,ANDROID,Farmacia,Merida,Fisica,68000.0,64.0,Aceptada,False,0.0,1.576436644,False
3880,590,F,886.673064,2020-01-04,15,WEB,Farmacia,Merida,Fisica,68000.0,64.0,En proceso,False,0.0,8.86673064,False
3881,590,F,697.5999626,2020-01-11,15,ANDROID,MPago,Monterrey,Fisica,68000.0,64.0,En proceso,False,0.0,6.975999626,False
3882,590,F,488.3943317,2020-01-08,9,ANDROID,Farmacia,Guadalajara,Fisica,68000.0,64.0,Aceptada,False,0.0,4.883943317,False
3883,590,F,753.0208178,2020-01-21,4,ANDROID,Restaurante,Guadalajara,Fisica,68000.0,64.0,Aceptada,False,0.0,7.530208178,False
3884,590,F,61.94291614,2020-01-06,13,WEB,Abarrotes,Merida,Fisica,68000.0,64.0,Aceptada,False,0.0,0.619429161,False
3885,590,F,805.2923915,2020-01-15,11,WEB,Farmacia,Guadalajara,Virtual,68000.0,64.0,Aceptada,False,0.0,16.10584783,False
3886,590,F,131.5101009,2020-01-08,16,ANDROID,Farmacia,Merida,Fisica,68000.0,64.0,Aceptada,False,0.0,1.315101009,False
3887,591,F,147.8951567,2020-01-11,20,ANDROID,Abarrotes,Merida,Virtual,76000.0,56.0,Aceptada,False,0.0,2.957903134,False
3888,592,M,457.1249945,2020-01-15,7,ANDROID,Farmacia,Toluca,Fisica,39000.0,60.0,En proceso,False,45.71249945,4.11412495,False
3889,592,M,14.07363688,2020-01-24,16,ANDROID,Restaurante,Toluca,Fisica,39000.0,60.0,Aceptada,False,1.407363688,0.126662732,False
3890,592,M,886.7164935,2020-01-25,23,ANDROID,MPago,Toluca,Virtual,39000.0,60.0,Aceptada,False,0.0,17.73432987,True
3891,592,M,311.6258552,2020-01-23,2,WEB,Abarrotes,Toluca,Fisica,39000.0,60.0,Aceptada,False,0.0,3.116258552,False
3892,592,M,737.0609185,2020-01-15,17,ANDROID,MPago,Toluca,Fisica,39000.0,60.0,En proceso,False,0.0,7.370609185,False
3893,593,M,546.6709254,2020-01-17,18,ANDROID,Farmacia,Merida,Fisica,85000.0,42.0,En proceso,False,109.3341851,4.373367403,False
3894,593,M,518.6585268,2020-01-16,19,ANDROID,Super,Guadalajara,Fisica,85000.0,42.0,Aceptada,False,103.73170540000001,4.149268214,False
3895,593,M,154.4897704,2020-01-30,23,WEB,MPago,Merida,Fisica,85000.0,42.0,Rechazada,False,30.89795408,1.235918163,False
3896,593,M,100.039787,2020-01-19,9,ANDROID,Super,Guadalajara,Virtual,85000.0,42.0,En proceso,False,10.0039787,1.800716167,False
3897,593,M,158.4615807,2020-01-14,14,WEB,Super,Merida,Fisica,85000.0,42.0,Aceptada,False,15.84615807,1.426154226,False
3898,593,M,566.5031541,2020-01-12,21,ANDROID,MPago,Merida,Fisica,85000.0,42.0,En proceso,False,0.0,5.665031541,False
3899,594,F,332.6856392,2020-01-03,3,ANDROID,Restaurante,Merida,Fisica,72000.0,59.0,En proceso,False,33.26856392,2.994170752,False
3900,594,F,598.5870556,2020-01-25,17,ANDROID,Super,Guadalajara,Virtual,72000.0,59.0,Aceptada,False,0.0,11.97174111,False
3901,594,F,401.4445742,2020-01-04,7,ANDROID,Farmacia,Monterrey,Fisica,72000.0,59.0,Aceptada,False,40.14445742,3.613001168,False
3902,594,F,273.7940628,2020-01-17,13,WEB,MPago,Monterrey,Fisica,72000.0,59.0,Aceptada,False,0.0,2.737940628,False
3903,594,F,431.7581464,2020-01-12,18,ANDROID,MPago,Merida,Fisica,72000.0,59.0,Aceptada,False,86.35162928,3.454065171,False
3904,595,M,690.9382949,2020-01-16,8,ANDROID,MPago,Guadalajara,Virtual,29000.0,60.0,Rechazada,False,69.09382949,12.43688931,False
3905,595,M,790.6142275,2020-01-08,9,ANDROID,Abarrotes,Monterrey,Fisica,29000.0,60.0,Aceptada,False,0.0,7.906142275,False
3906,595,M,975.0715153,2020-01-02,23,ANDROID,MPago,Merida,Virtual,29000.0,60.0,Aceptada,False,0.0,19.50143031,False
3907,595,M,822.3893313,2020-01-03,4,ANDROID,Farmacia,Monterrey,Fisica,29000.0,60.0,Aceptada,False,0.0,8.223893313,False
3908,595,M,901.4772266,2020-01-26,5,ANDROID,MPago,Merida,Fisica,29000.0,60.0,En proceso,False,90.14772266,8.11329504,False
3909,595,M,849.1108017,2020-01-29,8,WEB,Farmacia,Merida,Fisica,29000.0,60.0,En proceso,False,84.91108017,7.641997215,False
3910,595,M,358.0410503,2020-01-05,14,ANDROID,Farmacia,Merida,Fisica,29000.0,60.0,Aceptada,False,0.0,3.5804105029999995,False
3911,595,M,615.2817603,2020-01-05,5,ANDROID,Restaurante,Guadalajara,Fisica,29000.0,60.0,Aceptada,False,0.0,6.152817603,False
3912,595,M,175.3862389,2020-01-26,6,WEB,Abarrotes,Merida,Virtual,29000.0,60.0,Aceptada,False,0.0,3.507724779,False
3913,595,M,332.7054079,2020-01-15,20,WEB,Super,Monterrey,Fisica,29000.0,60.0,Aceptada,False,0.0,3.327054079,False
3914,595,M,172.0743939,2020-01-11,5,WEB,Farmacia,Merida,Virtual,29000.0,60.0,En proceso,False,0.0,3.441487879,False
3915,595,M,431.1964222,2020-01-18,4,WEB,Restaurante,Monterrey,Fisica,29000.0,60.0,Aceptada,False,43.11964222,3.8807678,False
3916,595,M,721.7197002,2020-01-07,1,ANDROID,Farmacia,Monterrey,Fisica,29000.0,60.0,Aceptada,False,144.34394,5.773757602,False
3917,595,M,787.3339857,2020-01-10,16,ANDROID,Farmacia,Monterrey,Virtual,29000.0,60.0,Aceptada,False,0.0,15.74667971,False
3918,595,M,989.8904586,2020-01-02,22,ANDROID,MPago,Monterrey,Fisica,29000.0,60.0,Aceptada,False,0.0,9.898904586,False
3919,596,M,831.9236089,2020-01-09,16,ANDROID,MPago,Merida,Virtual,36000.0,44.0,Aceptada,False,0.0,16.63847218,False
3920,596,M,186.9880547,2020-01-11,22,ANDROID,Abarrotes,Monterrey,Fisica,36000.0,44.0,Rechazada,False,18.69880547,1.6828924919999997,False
3921,596,M,780.0960741,2020-01-04,10,ANDROID,Super,Merida,Fisica,36000.0,44.0,En proceso,False,0.0,7.800960740999999,False
3922,596,M,261.6133987,2020-01-03,2,WEB,Farmacia,Merida,Fisica,36000.0,44.0,En proceso,False,0.0,2.6161339870000004,False
3923,596,M,126.72242950000002,2020-01-08,12,WEB,Abarrotes,Monterrey,Virtual,36000.0,44.0,En proceso,False,0.0,2.534448591,False
3924,596,M,976.5422902,2020-01-02,11,WEB,Super,Merida,Fisica,36000.0,44.0,Rechazada,False,195.308458,7.812338321,False
3925,596,M,843.9507271,2020-01-26,15,ANDROID,Restaurante,Merida,Fisica,36000.0,44.0,Aceptada,False,0.0,8.439507271,False
3926,597,M,681.50154,2020-01-04,5,WEB,Abarrotes,Merida,Fisica,44000.0,40.0,Aceptada,False,68.150154,6.13351386,False
3927,597,M,183.1768984,2020-01-16,1,ANDROID,MPago,Monterrey,Fisica,44000.0,40.0,Aceptada,False,0.0,1.831768984,False
3928,598,F,898.345815,2020-01-29,7,ANDROID,Abarrotes,Monterrey,Virtual,30000.0,63.0,En proceso,False,0.0,17.9669163,False
3929,598,F,69.42320261,2020-01-23,5,WEB,MPago,Monterrey,Fisica,30000.0,63.0,En proceso,False,6.942320261,0.624808823,False
3930,598,F,178.5223353,2020-01-05,13,ANDROID,Super,Monterrey,Fisica,30000.0,63.0,Aceptada,False,0.0,1.785223353,False
3931,599,F,494.3788418,2020-01-03,8,WEB,Super,Guadalajara,Fisica,99000.0,59.0,Aceptada,False,0.0,4.943788418,False
3932,599,F,547.5676059,2020-01-30,22,WEB,Super,Guadalajara,Fisica,99000.0,59.0,En proceso,False,0.0,5.475676059,False
3933,599,F,665.6588801,2020-01-30,5,WEB,MPago,Guadalajara,Fisica,99000.0,59.0,Aceptada,False,0.0,6.656588801,False
3934,600,F,554.22597,2020-01-23,13,WEB,Farmacia,Merida,Fisica,33000.0,63.0,Aceptada,False,0.0,5.5422597,False
3935,600,F,104.2381507,2020-01-06,22,ANDROID,Super,Merida,Virtual,33000.0,63.0,Aceptada,False,0.0,2.084763015,False
3936,600,F,891.6726083,2020-01-30,3,WEB,MPago,Merida,Virtual,33000.0,63.0,Aceptada,False,0.0,17.83345217,False
3937,601,F,656.7094046,2020-01-21,6,WEB,Super,Merida,Virtual,54000.0,52.0,En proceso,False,0.0,13.13418809,False
3938,602,--,821.1130885,2020-01-27,1,ANDROID,Farmacia,Toluca,Fisica,49000.0,45.0,Aceptada,False,82.11130885,7.390017796999999,False
3939,602,--,942.7601236,2020-01-28,16,ANDROID,Abarrotes,Monterrey,Fisica,49000.0,45.0,Aceptada,False,94.27601236,8.484841113,False
3940,602,--,314.7561303,2020-01-17,9,ANDROID,Farmacia,Merida,Virtual,49000.0,45.0,Aceptada,False,0.0,6.295122605,False
3941,602,--,630.5652881,2020-01-13,20,WEB,Restaurante,Merida,Fisica,49000.0,45.0,Aceptada,False,0.0,6.305652881,False
3942,603,M,321.0696133,2020-01-08,8,ANDROID,Super,Guadalajara,Fisica,74000.0,54.0,Aceptada,False,0.0,3.210696133,False
3943,603,M,67.86338394,2020-01-24,5,ANDROID,Restaurante,Guadalajara,Fisica,74000.0,54.0,Aceptada,False,6.7863383939999995,0.610770455,False
3944,604,M,639.0611492,2020-01-20,3,ANDROID,Abarrotes,Monterrey,Fisica,43000.0,50.0,Aceptada,False,63.90611492000001,5.751550342999999,False
3945,605,M,346.1759217,2020-01-12,1,ANDROID,Farmacia,Monterrey,Fisica,97000.0,60.0,Rechazada,False,0.0,3.461759217,True
3946,605,M,721.4687184,2020-01-13,22,WEB,Farmacia,Merida,Fisica,97000.0,60.0,En proceso,False,0.0,7.214687184,False
3947,605,M,171.9376491,2020-01-03,8,ANDROID,MPago,Merida,Virtual,97000.0,60.0,Aceptada,False,0.0,3.438752982,False
3948,605,M,436.9703902,2020-01-06,23,ANDROID,MPago,Merida,Fisica,97000.0,60.0,Aceptada,False,0.0,4.369703902,False
3949,605,M,363.0367762,2020-01-21,23,WEB,Farmacia,Merida,Fisica,97000.0,60.0,En proceso,False,0.0,3.630367762,False
3950,606,F,463.714546,2020-01-17,8,ANDROID,MPago,Toluca,Virtual,84000.0,36.0,En proceso,False,0.0,9.274290919,False
3951,607,--,26.44655645,2020-01-22,8,WEB,Farmacia,Monterrey,Fisica,62000.0,37.0,En proceso,False,0.0,0.264465565,False
3952,607,--,482.5421707,2020-01-27,17,ANDROID,Abarrotes,Monterrey,Fisica,62000.0,37.0,Aceptada,False,0.0,4.825421707,False
3953,607,--,89.67132655,2020-01-18,10,ANDROID,Farmacia,Monterrey,Fisica,62000.0,37.0,Rechazada,False,0.0,0.896713266,False
3954,607,--,392.4061619,2020-01-23,3,WEB,Super,Monterrey,Fisica,62000.0,37.0,Aceptada,False,0.0,3.924061619,False
3955,607,--,528.9227421,2020-01-30,19,WEB,MPago,Monterrey,Virtual,62000.0,37.0,Aceptada,False,105.7845484,8.462763874,True
3956,607,--,341.5385407,2020-01-05,18,ANDROID,MPago,Monterrey,Virtual,62000.0,37.0,En proceso,False,0.0,6.830770814,False
3957,607,--,261.2315699,2020-01-10,15,ANDROID,MPago,Monterrey,Fisica,62000.0,37.0,Aceptada,False,0.0,2.612315699,False
3958,607,--,691.9726611,2020-01-03,20,ANDROID,Farmacia,Monterrey,Virtual,62000.0,37.0,Aceptada,False,69.19726611,12.4555079,False
3959,607,--,51.51211792,2020-01-24,3,ANDROID,Farmacia,Monterrey,Fisica,62000.0,37.0,Aceptada,False,0.0,0.515121179,False
3960,607,--,629.348353,2020-01-23,6,ANDROID,MPago,Monterrey,Virtual,62000.0,37.0,En proceso,False,62.9348353,11.32827035,False
3961,607,--,736.7703076,2020-01-19,4,ANDROID,Farmacia,Monterrey,Fisica,62000.0,37.0,En proceso,False,73.67703076,6.630932768,False
3962,607,--,114.8808551,2020-01-30,12,ANDROID,Restaurante,Monterrey,Fisica,62000.0,37.0,En proceso,False,0.0,1.148808551,True
3963,608,F,142.2911751,2020-01-11,17,ANDROID,MPago,Merida,Fisica,29000.0,34.0,En proceso,False,14.22911751,1.2806205760000002,False
3964,609,F,366.8521199,2020-01-15,12,ANDROID,Farmacia,Guadalajara,Fisica,85000.0,54.0,En proceso,False,0.0,3.6685211990000006,False
3965,610,M,621.483936,2020-01-16,3,ANDROID,Restaurante,Merida,Fisica,90000.0,53.0,En proceso,False,0.0,6.21483936,False
3966,610,M,343.2426553,2020-01-28,3,ANDROID,Farmacia,Merida,Virtual,90000.0,53.0,Aceptada,False,0.0,6.864853106,False
3967,610,M,874.8351094,2020-01-12,3,WEB,Restaurante,Monterrey,Virtual,90000.0,53.0,En proceso,False,87.48351094,15.74703197,False
3968,610,M,594.7311767,2020-01-15,6,ANDROID,Restaurante,Monterrey,Fisica,90000.0,53.0,Aceptada,False,0.0,5.947311767,False
3969,610,M,595.9901459,2020-01-24,2,ANDROID,Restaurante,Merida,Virtual,90000.0,53.0,En proceso,False,0.0,11.91980292,False
3970,611,F,769.9607774,2020-01-14,15,ANDROID,Super,Merida,Fisica,45000.0,43.0,Aceptada,False,76.99607774,6.929646996,False
3971,611,F,358.8647635,2020-01-12,14,WEB,Restaurante,Monterrey,Fisica,45000.0,43.0,Aceptada,False,0.0,3.5886476350000005,False
3972,612,M,873.7736979,2020-01-02,8,WEB,Restaurante,Guadalajara,Virtual,97000.0,57.0,Aceptada,False,0.0,17.47547396,False
3973,612,M,518.8284131,2020-01-07,11,ANDROID,Restaurante,Merida,Fisica,97000.0,57.0,Aceptada,False,0.0,5.188284131,False
3974,612,M,183.278062,2020-01-17,21,WEB,Farmacia,Merida,Virtual,97000.0,57.0,Aceptada,False,18.3278062,3.2990051160000005,False
3975,612,M,904.9622767,2020-01-25,1,ANDROID,Super,Monterrey,Fisica,97000.0,57.0,Aceptada,False,0.0,9.049622767,False
3976,612,M,840.0732834,2020-01-25,17,WEB,Abarrotes,Merida,Fisica,97000.0,57.0,Aceptada,False,84.00732834,7.560659551,False
3977,612,M,694.8276628,2020-01-11,13,ANDROID,Farmacia,Merida,Fisica,97000.0,57.0,En proceso,False,69.48276628,6.253448965,False
3978,612,M,5.483588251,2020-01-10,17,ANDROID,MPago,Merida,Fisica,97000.0,57.0,En proceso,False,0.0,0.054835882999999995,False
3979,612,M,27.08375036,2020-01-20,9,ANDROID,MPago,Merida,Fisica,97000.0,57.0,En proceso,False,0.0,0.270837504,False
